manifest_row_id,schema_version,completeness,record_granularity,source_id,source_scope_id,source_family_id,source_directory,source_title,task,origin_kind,scientific_role,raw_sample_key,material_formula_key,specimen_key,run_key,curve_key,scalar_key,leakage_group_key,leakage_key_status,quality_status,weight_ceiling,current_weight_materialized,model_ready,specimen_count,run_count,curve_count,scalar_count,point_count,numeric_value_count,unit_status,license_status,dedup_status,source_locator,audit_basis,decision_basis,notes
manifest_a93e202b22158bf343f5,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resumen::Módulo de Young,实验,迁移,Bending TPU +45 Y|Y1|Resumen::Módulo de Young|resumen_internal_formula_link,Mendeley_FDM_TPU晶格与基材力学,Y1,,,Resumen::Módulo de Young|MPa,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y1,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=85,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resumen 逐试样公式已重算；与 Resultados 近义量 definition_id 分开
manifest_bc41c85897fc4de9989c,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::Nº. probeta,实验,迁移,Bending TPU +45 Y|Y2|Resultados::Nº. probeta|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resultados::Nº. probeta,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=86,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_3e90018736aa7014b0d7,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::sfM,实验,迁移,Bending TPU +45 Y|Y2|Resultados::sfM|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resultados::sfM|MPa,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=87,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_2df3dc7c6c3b2914feca,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::efM,实验,迁移,Bending TPU +45 Y|Y2|Resultados::efM|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resultados::efM|%,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=88,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_8f17b26f256226b81444,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::h,实验,迁移,Bending TPU +45 Y|Y2|Resultados::h|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resultados::h|mm,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=89,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_f0d4fc2b64dc52c58fab,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::b,实验,迁移,Bending TPU +45 Y|Y2|Resultados::b|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resultados::b|mm,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=90,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_60450d2c470102f99170,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::A0,实验,迁移,Bending TPU +45 Y|Y2|Resultados::A0|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resultados::A0|mm²,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=91,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_bc0a8408cc15641e8c78,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resumen::Deformación,实验,迁移,Bending TPU +45 Y|Y2|Resumen::Deformación|resumen_internal_formula_link,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resumen::Deformación|%,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=92,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resumen 逐试样公式已重算；与 Resultados 近义量 definition_id 分开
manifest_407fdeecd0c52fbc6250,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resumen::Deformación,实验,迁移,Bending TPU +45 Y|Y2|Resumen::Deformación|resumen_percent_to_ratio_formula,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resumen::Deformación|mm/mm,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=93,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resumen 逐试样公式已重算；与 Resultados 近义量 definition_id 分开
manifest_7e4985b06489599bd0d6,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resumen::Fuerza máxima,实验,迁移,Bending TPU +45 Y|Y2|Resumen::Fuerza máxima|resumen_internal_formula_link,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resumen::Fuerza máxima|N,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=94,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resumen 逐试样公式已重算；与 Resultados 近义量 definition_id 分开
manifest_03933bbeee41684490e1,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resumen::Esfuerzo máximo,实验,迁移,Bending TPU +45 Y|Y2|Resumen::Esfuerzo máximo|resumen_internal_formula_link,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resumen::Esfuerzo máximo|MPa,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=95,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resumen 逐试样公式已重算；与 Resultados 近义量 definition_id 分开
manifest_24ceaa58251da2a0b22b,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resumen::Límite elástico,实验,迁移,Bending TPU +45 Y|Y2|Resumen::Límite elástico|resumen_internal_formula_link,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resumen::Límite elástico|MPa,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=96,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resumen 逐试样公式已重算；与 Resultados 近义量 definition_id 分开
manifest_0dcd0976e653be11653e,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resumen::Módulo de Young,实验,迁移,Bending TPU +45 Y|Y2|Resumen::Módulo de Young|resumen_internal_formula_link,Mendeley_FDM_TPU晶格与基材力学,Y2,,,Resumen::Módulo de Young|MPa,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y2,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=97,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resumen 逐试样公式已重算；与 Resultados 近义量 definition_id 分开
manifest_44c7c0369486a5f7f700,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::Nº. probeta,实验,迁移,Bending TPU +45 Y|Y3|Resultados::Nº. probeta|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y3,,,Resultados::Nº. probeta,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y3,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=98,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_e8cc27033cd7cf572884,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::sfM,实验,迁移,Bending TPU +45 Y|Y3|Resultados::sfM|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y3,,,Resultados::sfM|MPa,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y3,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=99,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_fb0d0479d2407befe035,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::efM,实验,迁移,Bending TPU +45 Y|Y3|Resultados::efM|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y3,,,Resultados::efM|%,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y3,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=100,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_d34c583e226800f59469,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::h,实验,迁移,Bending TPU +45 Y|Y3|Resultados::h|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y3,,,Resultados::h|mm,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y3,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=101,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_af3c3458aefd20a2f9bc,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::b,实验,迁移,Bending TPU +45 Y|Y3|Resultados::b|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y3,,,Resultados::b|mm,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y3,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=102,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
manifest_2431325657622f11f6a4,v0.2,record_resolved,scalar,ledger_source_093,scope_mendeley_dbzdkz95f8_v1,family_fdm_tpu_cellular_mechanics,Mendeley_FDM_TPU晶格与基材力学,Experimental and Numerical Data for FDM-Printed PLA and TPU Cellular Structures under Compression and Bending,Resultados::A0,实验,迁移,Bending TPU +45 Y|Y3|Resultados::A0|source_literal_resultados,Mendeley_FDM_TPU晶格与基材力学,Y3,,,Resultados::A0|mm²,family_fdm_tpu_cellular_mechanics|基材弯曲|Bending TPU +45 Y|Y3,explicit_record_group,降权,0.35,False,False,0,0,0,1,0,1,部分已解析,manual_review,无完全重复曲线,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv#row=103,01_原始数据/外部数据/新增开放数据/Mendeley_FDM_TPU晶格与基材力学/标量审计清单.tsv,pass_source_summary_selected,Resultados 逐试样 literal；与 Resumen 近义量采用独立 definition_id
