xtb_task_index,xtb_task_slug,candidate_id,component_role,conformer_id,source_task_slug,crest_rank,canonical_smiles,run_status,warning_codes,failure_type,failure_message,archive_file,archive_sha256,method,xtb_version,xtb_version_full,total_energy_hartree,relative_energy_kcal_mol,boltzmann_proxy_weight_298K,homo_ev,lumo_ev,homo_lumo_gap_ev,reported_homo_lumo_gap_ev,dipole_x_au,dipole_y_au,dipole_z_au,dipole_magnitude_debye,partial_charge_sum_e,gfn2_d4_alpha0_au,reactive_site_kind,reactive_site_count,reactive_site_distance_a,probe_radius_a,sphere_point_count,site_1_atom_index,site_1_charge_e,site_1_atomic_alpha0_au,site_1_incident_wbo_count,site_1_incident_wbo_sum,site_1_incident_wbo_mean,site_1_sasa_a2,site_1_relative_sasa,site_1_nonbonded_net_gap_a,site_2_atom_index,site_2_charge_e,site_2_atomic_alpha0_au,site_2_incident_wbo_count,site_2_incident_wbo_sum,site_2_incident_wbo_mean,site_2_sasa_a2,site_2_relative_sasa,site_2_nonbonded_net_gap_a,site_charge_e_mean,site_charge_e_min,site_charge_e_max,site_charge_e_abs_difference,site_atomic_alpha0_au_mean,site_atomic_alpha0_au_min,site_atomic_alpha0_au_max,site_atomic_alpha0_au_abs_difference,site_incident_wbo_sum_mean,site_incident_wbo_sum_min,site_incident_wbo_sum_max,site_incident_wbo_sum_abs_difference,site_sasa_a2_mean,site_sasa_a2_min,site_sasa_a2_max,site_sasa_a2_abs_difference,site_relative_sasa_mean,site_relative_sasa_min,site_relative_sasa_max,site_relative_sasa_abs_difference,site_nonbonded_net_gap_a_mean,site_nonbonded_net_gap_a_min,site_nonbonded_net_gap_a_max,site_nonbonded_net_gap_a_abs_difference,xtbout_json_sha256,stdout_sha256,wbo_sha256
4000428,0004_000429_cf_26dbd6fea1548ca6e1a8,commercial_hdo_16,chain_extender,cf_26dbd6fea1548ca6e1a8,reality_commercial_hdo_16,429,C(CCCO)CCO,success,,,,结果包/26/0004_000429_cf_26dbd6fea1548ca6e1a8.tar.gz,29b3736cc99363926cc8ab5087968963e771af91f0642f7af2c78b8c6791f871,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10380781,,,-10.93577331,1.38992092,12.32569423,12.32569423,-0.08108469,-0.35185635,0.57803249,1.7323060551037432,1.000000008841151e-08,84.487759,hydroxyl_oxygen,2,7.219959266061108,1.4,960,4,-0.44068607,6.282,2,1.90045758403945,0.950228792019725,24.10782804141121,0.225,-0.2599700736176336,7,-0.44068968,6.282,2,1.900458903726431,0.9502294518632155,23.661386781385072,0.22083333333333333,-0.25972398368792304,-0.44068787499999995,-0.44068968,-0.44068607,3.6099999999872345e-06,6.282,6.282,6.282,0.0,1.9004582438829405,1.90045758403945,1.900458903726431,1.319686981027246e-06,23.884607411398143,23.661386781385072,24.10782804141121,0.4464412600261376,0.22291666666666665,0.22083333333333333,0.225,0.00416666666666668,-0.2598470286527783,-0.2599700736176336,-0.25972398368792304,0.00024608992971053567,db8b730bbfa8bc6070fc9a0815a0f70a282c14077c2d5acff9c835a5cbe3dc3f,ca2efe700d38279428d3b1ca64ac4dbb9e168e6d5b41abb9c1fdc86a3a872193,a160c7df01c21cfef6d0ba1352d0e32160ae2a602256b039a37c050f8662654c
4000429,0004_000430_cf_9c5b12a3b610fd479c5d,commercial_hdo_16,chain_extender,cf_9c5b12a3b610fd479c5d,reality_commercial_hdo_16,430,C(CCCO)CCO,success,,,,结果包/9c/0004_000430_cf_9c5b12a3b610fd479c5d.tar.gz,96c2bb5180ee20e9ce8b5b2775c1ed0bfc5d662e660cdf6d61b8c4068aad6056,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10379152,,,-10.94207331,1.44947612,12.39154943,12.39154943,-0.04507937,-0.23053176,-0.04224856,0.6066311370012017,-2.0000000005085394e-08,84.484992,hydroxyl_oxygen,2,6.829165392078968,1.4,960,4,-0.44120332,6.283,2,1.9003128287420838,0.9501564143710419,23.996217726404677,0.22395833333333334,-0.26212036663114735,7,-0.44121226,6.283,2,1.900308686371924,0.950154343185962,23.43816615137201,0.21875,-0.2618917169843249,-0.44120779,-0.44121226,-0.44120332,8.940000000012827e-06,6.283,6.283,6.283,0.0,1.900310757557004,1.900308686371924,1.9003128287420838,4.142370159776476e-06,23.71719193888834,23.43816615137201,23.996217726404677,0.5580515750326676,0.22135416666666669,0.21875,0.22395833333333334,0.005208333333333343,-0.2620060418077361,-0.26212036663114735,-0.2618917169843249,0.00022864964682245414,3a7102efffdf65477ead4ecfbd7fbcac7b33e1d5a70e1041e8669d960a88ab1a,92de75499004e9fb847dc3eb7fd5d0983cf611e1b67745ac509edcfa23ce01cc,fd1cff40bd19aa8a552cc990f8f38305f5065f98942378cc85b2ffa529bc81d2
4000430,0004_000431_cf_213b5ad7322a46fb2057,commercial_hdo_16,chain_extender,cf_213b5ad7322a46fb2057,reality_commercial_hdo_16,431,C(CCCO)CCO,success,,,,结果包/21/0004_000431_cf_213b5ad7322a46fb2057.tar.gz,6077db93c9b23de3fca37dd09135a9e03f14a298341f896f3c047e5ff9046997,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10378516,,,-11.02729998,1.14777639,12.175076370000001,12.17507636,-0.2356687,-0.0211588,-0.16410049,0.7319010537946121,-9.999999991266995e-09,84.374208,hydroxyl_oxygen,2,7.035238238307375,1.4,960,4,-0.44101645,6.283,2,1.9001853246134761,0.9500926623067381,23.661386781385072,0.22083333333333333,-0.2737667020456176,7,-0.44451162,6.293,2,1.9008932922954331,0.9504466461477166,34.041146076992675,0.3177083333333333,-0.06499053613467765,-0.442764035,-0.44451162,-0.44101645,0.003495169999999992,6.288,6.283,6.293,0.009999999999999787,1.9005393084544546,1.9001853246134761,1.9008932922954331,0.0007079676819570224,28.851266429188875,23.661386781385072,34.041146076992675,10.379759295607602,0.26927083333333335,0.22083333333333333,0.3177083333333333,0.09687499999999999,-0.16937861909014762,-0.2737667020456176,-0.06499053613467765,0.20877616591093995,1cae1df9dfd629253a53998bcaff745e8775c0dec743a1abe2775114e2aeb5d5,9e73ab84b6e1bffcd7d03f59446fddc9d3e88d91ae67d5ddb82d67e69b250d6d,170bbb50b51a4afee5fd5fe090aae342a228c877364bef7edac2a3dbd10f6ca2
4000431,0004_000432_cf_0d006e041b3efb15ef81,commercial_hdo_16,chain_extender,cf_0d006e041b3efb15ef81,reality_commercial_hdo_16,432,C(CCCO)CCO,success,,,,结果包/0d/0004_000432_cf_0d006e041b3efb15ef81.tar.gz,5787c502ce6fe983e36b8dfa4acb926ab2d4bc714f117f8d5d62329e97edc895,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10378233,,,-11.02267616,0.88522138,11.90789754,11.90789754,-0.86311422,-1.02743322,0.30663783,3.4985838207535727,3.0000000039720476e-08,84.390725,hydroxyl_oxygen,2,5.515707108735655,1.4,960,4,-0.44399425,6.292,2,1.898844941209056,0.949422470604528,29.018681901698674,0.2708333333333333,-0.20060488932637255,7,-0.4487394,6.306,2,1.8936475640864199,0.9468237820432099,31.808939776862008,0.296875,-0.17264136089301352,-0.446366825,-0.4487394,-0.44399425,0.004745150000000031,6.2989999999999995,6.292,6.306,0.014000000000000234,1.896246252647738,1.8936475640864199,1.898844941209056,0.0051973771226361265,30.41381083928034,29.018681901698674,31.808939776862008,2.7902578751633342,0.28385416666666663,0.2708333333333333,0.296875,0.026041666666666685,-0.18662312510969303,-0.20060488932637255,-0.17264136089301352,0.02796352843335903,76d2279e56a83ab8310a9b7e32e2337bb4906b938ad411a3b431cf163a6e393f,67192b64552427e08dc7ea9352886047df3517c106e5147633d6dec9fa2048f3,6baea290f92bfaeb464488556ebb2038bfbb348f346ff84abae6f5e0a543cddf
4000432,0004_000433_cf_295b3962709aa3eb204a,commercial_hdo_16,chain_extender,cf_295b3962709aa3eb204a,reality_commercial_hdo_16,433,C(CCCO)CCO,success,,,,结果包/29/0004_000433_cf_295b3962709aa3eb204a.tar.gz,7de1400cc42797bbe9a745c62219c01f9fa54a3dda66c93e3be1eca0b1979f1d,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10377847,,,-10.98474746,1.01987784,12.004625299999999,12.0046253,-0.57934487,0.37996392,-1.12615777,3.3607268784571076,3.8163916471489756e-17,84.463152,hydroxyl_oxygen,2,7.09911800607314,1.4,960,4,-0.43973131,6.279,2,1.900971717351817,0.9504858586759085,23.996217726404677,0.22395833333333334,-0.26429648499301206,7,-0.44439664,6.293,2,1.898466756052525,0.9492333780262625,29.130292216705207,0.271875,-0.19763915272371846,-0.442063975,-0.44439664,-0.43973131,0.004665330000000023,6.286,6.279,6.293,0.014000000000000234,1.899719236702171,1.898466756052525,1.900971717351817,0.002504961299292008,26.56325497155494,23.996217726404677,29.130292216705207,5.134074490300531,0.24791666666666667,0.22395833333333334,0.271875,0.047916666666666635,-0.23096781885836526,-0.26429648499301206,-0.19763915272371846,0.0666573322692936,9cdbdd7ad862fe9779b7d41f8e1275c849bf6b560749dc5dd435bc70f1761c86,cbeb81d5884979cd1a042e92621250050d8bcbd80435a84e7cf5fa6ff805813a,568e39cc49c9ceb8e3082ff78ebada3feb5aba7b90c43413764816c42601e4c2
4000433,0004_000434_cf_b90cec01060381c2c7d3,commercial_hdo_16,chain_extender,cf_b90cec01060381c2c7d3,reality_commercial_hdo_16,434,C(CCCO)CCO,success,,,,结果包/b9/0004_000434_cf_b90cec01060381c2c7d3.tar.gz,2b389e9d91e68ab2d6bf5079e476196f0bce9b7f87ab988eb865fd14a2cdbcde,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10377757,,,-11.06171413,0.86408983,11.92580396,11.92580396,0.32273586,-0.98441092,-0.5820254,3.020271180494188,-1.214306433183765e-17,84.389398,hydroxyl_oxygen,2,6.678016581337924,1.4,960,4,-0.44448791,6.293,2,1.8979487062465141,0.9489743531232571,30.46961599678361,0.284375,-0.165891380458161,7,-0.44406811,6.292,2,1.8986592230778219,0.9493296115389109,28.90707158669214,0.26979166666666665,-0.18369893512608715,-0.44427801,-0.44448791,-0.44406811,0.0004197999999999702,6.2925,6.292,6.293,0.001000000000000334,1.898303964662168,1.8979487062465141,1.8986592230778219,0.0007105168313077392,29.688343791737875,28.90707158669214,30.46961599678361,1.5625444100914692,0.27708333333333335,0.26979166666666665,0.284375,0.014583333333333337,-0.17479515779212407,-0.18369893512608715,-0.165891380458161,0.017807554667926162,fda8d86c75b9f942e279e83de5669dfbf394784e44ff80b9e8a92a939c88cb47,50ab887fbe07d11f95bb688b1506cd625a6d1b6bb7d3c1bb9d9dbcd7f5b38dba,56b622aeab72ed2b12071e7a9e51006c000cabe0be0c22824cf110562959fd52
4000434,0004_000435_cf_a6b0684b728209ec3a6d,commercial_hdo_16,chain_extender,cf_a6b0684b728209ec3a6d,reality_commercial_hdo_16,435,C(CCCO)CCO,success,,,,结果包/a6/0004_000435_cf_a6b0684b728209ec3a6d.tar.gz,0f68031d7db59d484089aea650783e85c9d86c752dd8d157b9f6ca52795614e1,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10377142,,,-10.91106034,1.46332093,12.37438127,12.37438127,-0.42383726,-0.01006889,-0.76643188,2.2262520919811335,1.9999999980799266e-08,84.398049,hydroxyl_oxygen,2,5.586315633978949,1.4,960,4,-0.44324201,6.289,2,1.9016453221988159,0.9508226610994079,22.656893946326274,0.21145833333333333,-0.23408549938275347,7,-0.4435751,6.29,2,1.898625999577885,0.9493129997889425,23.214945521358946,0.21666666666666667,-0.2497139870348135,-0.443408555,-0.4435751,-0.44324201,0.00033308999999998035,6.2895,6.289,6.29,0.001000000000000334,1.9001356608883504,1.898625999577885,1.9016453221988159,0.0030193226209309643,22.93591973384261,22.656893946326274,23.214945521358946,0.5580515750326711,0.2140625,0.21145833333333333,0.21666666666666667,0.005208333333333343,-0.2418997432087835,-0.2497139870348135,-0.23408549938275347,0.01562848765206004,da8b28096c961f4ac3fb5c7b3205be607a108c5b02c7f82e9ac5d7f1d8454ec7,204c468a5c6fcc5983354734f6fd3921c58fd4f213391abb0265fc1cbbd4b118,10b54a67b7d6dcb9516c31066f5dee1fc9bb68281f415c2156831f45acb53487
4000435,0004_000436_cf_caed923e84286df2c2d1,commercial_hdo_16,chain_extender,cf_caed923e84286df2c2d1,reality_commercial_hdo_16,436,C(CCCO)CCO,success,,,,结果包/ca/0004_000436_cf_caed923e84286df2c2d1.tar.gz,e0a89c6bd807362f234b973860044b0b848b279452432fc7afd429fc6ecb88ba,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10377009,,,-10.86720552,1.42044546,12.28765098,12.28765098,0.25147794,-0.11247978,0.6685166,1.8378199862671893,1.214306433183765e-17,84.404037,hydroxyl_oxygen,2,5.358301581910792,1.4,960,4,-0.44378501,6.291,2,1.898527381842193,0.9492636909210965,23.661386781385072,0.22083333333333333,-0.27128572270998386,7,-0.44223361,6.286,2,1.898566128520367,0.9492830642601835,20.201467016182544,0.18854166666666666,-0.5031978562064581,-0.44300931,-0.44378501,-0.44223361,0.0015513999999999806,6.2885,6.286,6.291,0.005000000000000782,1.89854675518128,1.898527381842193,1.898566128520367,3.874667817393984e-05,21.93142689878381,20.201467016182544,23.661386781385072,3.459919765202528,0.2046875,0.18854166666666666,0.22083333333333333,0.03229166666666666,-0.38724178945822096,-0.5031978562064581,-0.27128572270998386,0.23191213349647422,e12ac6adf1992b4335af740e51219af5b2f89558964440c1a67360c3d7ae7380,4e3a1bee6a2473a00c051894dbf3ed7159423952a8bb312c14d8367734853f7b,19c733ac70124c94572d3ba5ef9e081ad81270bafe6b1d046c2a0071d43087c7
4000436,0004_000437_cf_8609173503710f00f4db,commercial_hdo_16,chain_extender,cf_8609173503710f00f4db,reality_commercial_hdo_16,437,C(CCCO)CCO,success,,,,结果包/86/0004_000437_cf_8609173503710f00f4db.tar.gz,515d5a48e7c4d953c4dc313405c2a41d54d611d0197b8f6fb211ed8cfb4510a8,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10375422,,,-11.05787935,0.8583392,11.91621855,11.91621856,0.48010625,-0.1169339,0.23191788,1.387433540900109,1.5612511283791264e-17,84.368218,hydroxyl_oxygen,2,6.349713481718392,1.4,960,4,-0.44200771,6.286,2,1.9027885186663251,0.9513942593331626,33.70631513197308,0.3145833333333333,-0.03957897781961628,7,-0.44508947,6.295,2,1.898034224783252,0.949017112391626,29.018681901698674,0.2708333333333333,-0.15758989773950005,-0.44354859,-0.44508947,-0.44200771,0.003081759999999989,6.2905,6.286,6.295,0.009000000000000341,1.9004113717247886,1.898034224783252,1.9027885186663251,0.004754293883073135,31.362498516835878,29.018681901698674,33.70631513197308,4.687633230274404,0.29270833333333335,0.2708333333333333,0.3145833333333333,0.04375000000000001,-0.09858443777955817,-0.15758989773950005,-0.03957897781961628,0.11801091991988377,592a894132ca9d9c077bd4c0ded585fda16f3eabcef51af7550f8fe928b17190,b047e85f4ce98ad1dd9b0b343c4bca032c8e029998df03c82396468989baaa05,5956d77355675405b13f559b45daad2124d141936faa5716d75bc6949de48830
4000437,0004_000438_cf_6bd30d3cad532a068e95,commercial_hdo_16,chain_extender,cf_6bd30d3cad532a068e95,reality_commercial_hdo_16,438,C(CCCO)CCO,success,,,,结果包/6b/0004_000438_cf_6bd30d3cad532a068e95.tar.gz,fa3e3b61af66eac47ab8051e1640b5cc58efccbcd05b6a35e8fa80793ff1b383,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10375412,,,-10.86374237,0.95986417,11.82360654,11.82360654,1.1479848,-0.32567969,0.20993988,3.07961779638845,-3.000000003625103e-08,84.369101,hydroxyl_oxygen,2,4.632913774934266,1.4,960,4,-0.44568691,6.297,2,1.900150162105862,0.950075081052931,33.929535761986145,0.31666666666666665,-0.03588770431809185,7,-0.44269771,6.288,2,1.89468215769528,0.94734107884764,16.40671630596041,0.153125,-0.545482656483103,-0.44419231000000003,-0.44568691,-0.44269771,0.0029891999999999697,6.2925,6.288,6.297,0.008999999999999453,1.897416159900571,1.89468215769528,1.900150162105862,0.00546800441058215,25.168126033973277,16.40671630596041,33.929535761986145,17.522819456025736,0.23489583333333333,0.153125,0.31666666666666665,0.16354166666666664,-0.29068518040059743,-0.545482656483103,-0.03588770431809185,0.5095949521650112,4df24daa3ceac7bd02bc37f89e398b2f04bdf67efb934ce0daf3e4da85ebc39d,6c5ebcf20e0935531c5c26e218310347ad54c23fee14a3e4a5d7bf72b6e2b724,71a5b4b7ff84df9c5c4f71122ceda007c6aff68d5bfed87f2b1f84c1f78b495e
4000438,0004_000439_cf_07d9b7ad91781619018d,commercial_hdo_16,chain_extender,cf_07d9b7ad91781619018d,reality_commercial_hdo_16,439,C(CCCO)CCO,success,,,,结果包/07/0004_000439_cf_07d9b7ad91781619018d.tar.gz,b298b66ed307e7aebe4da26ac54f8771f64d7141925fcddf4da7636887eff87b,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10374601,,,-11.07375047,0.93777316,12.011523630000001,12.01152363,-0.08367155,0.27605684,0.99654417,2.6369418447980775,2.000000000335067e-08,84.381601,hydroxyl_oxygen,2,7.138647092139721,1.4,960,4,-0.44084421,6.282,2,1.903654493002062,0.951827246501031,28.572240641672543,0.26666666666666666,-0.23478252153922763,7,-0.44492579,6.294,2,1.8978338082356672,0.9489169041178336,29.35351284671828,0.27395833333333336,-0.21900001980550132,-0.442885,-0.44492579,-0.44084421,0.0040815799999999736,6.288,6.282,6.294,0.011999999999999567,1.9007441506188645,1.8978338082356672,1.903654493002062,0.005820684766394857,28.962876744195412,28.572240641672543,29.35351284671828,0.7812722050457381,0.2703125,0.26666666666666666,0.27395833333333336,0.007291666666666696,-0.22689127067236448,-0.23478252153922763,-0.21900001980550132,0.015782501733726306,f959be096d7564d75d6346e7ec2ae6d1139155aba5f018e348ee6fa4a60500a3,401651a58f14af7d4bc382e25d73d87b16818702cc376a9f470ffd5432b2f413,d5521c9c0cf5801be5aff31918f512d4e8a4e22db988956dfe645d6b06afc043
4000439,0004_000440_cf_d11bb30497b489f13d2c,commercial_hdo_16,chain_extender,cf_d11bb30497b489f13d2c,reality_commercial_hdo_16,440,C(CCCO)CCO,success,,,,结果包/d1/0004_000440_cf_d11bb30497b489f13d2c.tar.gz,1b5f5c75cc706d76e267da39cc12e5453e325a96a39f5b98a1c5429f79e57735,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10373584,,,-10.99958489,1.03451875,12.03410364,12.03410365,-0.40153776,-0.75863133,-0.40230592,2.4094413079295185,1.9999999965186754e-08,84.479816,hydroxyl_oxygen,2,6.896721554848019,1.4,960,4,-0.44006138,6.28,2,1.9009498781982108,0.9504749390991054,23.772997096391606,0.221875,-0.2717842822412624,7,-0.44242541,6.287,2,1.8995218064288388,0.9497609032144194,30.023174736757476,0.28020833333333334,-0.13686156578464836,-0.441243395,-0.44242541,-0.44006138,0.002364030000000017,6.2835,6.28,6.287,0.006999999999999673,1.9002358423135248,1.8995218064288388,1.9009498781982108,0.0014280717693719858,26.89808591657454,23.772997096391606,30.023174736757476,6.2501776403658695,0.25104166666666666,0.221875,0.28020833333333334,0.05833333333333335,-0.20432292401295538,-0.2717842822412624,-0.13686156578464836,0.13492271645661402,1566d24d66bc002addc6c2672c72614bf82c0d3149ca06a8c4a9448d22bc21d9,b8f42eefafc2aea72487bacc4da5a705841e58879f460a1542097a5947bb6030,fa19ec8485ed3ee6c5191294654edd8d5977ee9efc2d7412946fca8dfc7ffb22
4000440,0004_000441_cf_497860e8ef2a5d092804,commercial_hdo_16,chain_extender,cf_497860e8ef2a5d092804,reality_commercial_hdo_16,441,C(CCCO)CCO,success,,,,结果包/49/0004_000441_cf_497860e8ef2a5d092804.tar.gz,93a1dac4d9b4293c00d8c57f544fb4d929d684190cc1a63d9bfdbebc5ab2e098,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10372457,,,-11.07120235,0.80384735,11.8750497,11.8750497,0.01358476,-0.83088798,-0.19887756,2.171834823313315,-1.0000000012083676e-08,84.358988,hydroxyl_oxygen,2,6.558329851188631,1.4,960,4,-0.44363793,6.291,2,1.901706686955557,0.9508533434777785,33.59470481696655,0.31354166666666666,-0.0564173570296973,7,-0.44212255,6.286,2,1.899609736524362,0.949804868262181,29.130292216705207,0.271875,-0.1316365046126784,-0.44288024000000004,-0.44363793,-0.44212255,0.0015153800000000106,6.2885,6.286,6.291,0.005000000000000782,1.9006582117399595,1.899609736524362,1.901706686955557,0.002096950431194955,31.362498516835878,29.130292216705207,33.59470481696655,4.4644126002613405,0.29270833333333335,0.271875,0.31354166666666666,0.041666666666666685,-0.09402693082118785,-0.1316365046126784,-0.0564173570296973,0.0752191475829811,598c90d70749cf20c3a348c849c3296d2ac90c0d03287754a7340bfdef293b29,92fd1b2a0a08c2e5fbd29bd9836be7ad3afd588da683603b29e0c6d20515d1f4,f1cb937821b3963428057ec0cde6fdee905c4a22b66b01ef860623731e7fd575
4000441,0004_000442_cf_18cb1f483da735e8578e,commercial_hdo_16,chain_extender,cf_18cb1f483da735e8578e,reality_commercial_hdo_16,442,C(CCCO)CCO,success,,,,结果包/18/0004_000442_cf_18cb1f483da735e8578e.tar.gz,be04fe08b85393ee61e42b2b05953970628828331801123c46dc2f1bb4fba4ca,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10372248,,,-10.99391069,1.17846064,12.17237133,12.17237133,-0.81226462,-0.45378227,0.35927481,2.535091322436417,-1.214306433183765e-17,84.412789,hydroxyl_oxygen,2,5.847113735149178,1.4,960,4,-0.44170216,6.285,2,1.899965833128761,0.9499829165643805,23.103335206352412,0.215625,-0.2724216438736995,7,-0.45063502,6.311,2,1.8923066762676821,0.9461533381338411,31.697329461855478,0.29583333333333334,-0.1682835639664393,-0.44616859,-0.45063502,-0.44170216,0.008932859999999987,6.298,6.285,6.311,0.0259999999999998,1.8961362546982214,1.8923066762676821,1.899965833128761,0.007659156861078875,27.400332334103943,23.103335206352412,31.697329461855478,8.593994255503066,0.2557291666666667,0.215625,0.29583333333333334,0.08020833333333333,-0.2203526039200694,-0.2724216438736995,-0.1682835639664393,0.1041380799072602,3f6dee4ee3e5a249a2aba267ef63ac850eb36f444c43b62246cab012afb7da37,849d851f7ac49b008e002d6946d230f6b235b504dcb4d719f0e5f21cc842ff9c,2c7567e13b4b081a43a631c773bc94b838dd50c5223bedd0934447bc48497229
4000442,0004_000443_cf_feca920b19fbcf565ad9,commercial_hdo_16,chain_extender,cf_feca920b19fbcf565ad9,reality_commercial_hdo_16,443,C(CCCO)CCO,success,,,,结果包/fe/0004_000443_cf_feca920b19fbcf565ad9.tar.gz,d4fe4b16f5bdb455489a1455728c091db54853f38e7f068c78453fd28a806486,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10368863,,,-10.94443727,1.21569295,12.16013022,12.16013022,0.25765329,-0.45091434,0.55859584,1.9386346338407665,2.0000000031106246e-08,84.367832,hydroxyl_oxygen,2,4.868370453758524,1.4,960,4,-0.44426355,6.292,2,1.898123705308834,0.949061852654417,21.42918048125441,0.2,-0.2690766292658171,7,-0.44612786,6.298,2,1.901027522962276,0.950513761481138,31.697329461855478,0.29583333333333334,-0.059074806700816884,-0.445195705,-0.44612786,-0.44426355,0.0018643099999999801,6.295,6.292,6.298,0.006000000000000227,1.8995756141355549,1.898123705308834,1.901027522962276,0.0029038176534419424,26.563254971554944,21.42918048125441,31.697329461855478,10.268148980601069,0.24791666666666667,0.2,0.29583333333333334,0.09583333333333333,-0.164075717983317,-0.2690766292658171,-0.059074806700816884,0.21000182256500022,68df312ac0ceadf042c4169bf53e90ea970c2c3326f6f6a45b09f9b66c7f2566,cad5979508979988ca2b5c42299d90a83e7768ff874785c24aa7ff8bc3a5525b,dc87fca3957d3a6b4dfbc6fbfe92e49ea6e5b1f3eef2fc637be93657607ec4ac
4000443,0004_000444_cf_a660a0481fe56c0cc490,commercial_hdo_16,chain_extender,cf_a660a0481fe56c0cc490,reality_commercial_hdo_16,444,C(CCCO)CCO,success,,,,结果包/a6/0004_000444_cf_a660a0481fe56c0cc490.tar.gz,c4f5c94e7d946c9ff01b07879d7f4364d7e1b33861cfe4525943bbb19d0ab413,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10368631,,,-10.94152368,1.22039543,12.16191911,12.16191911,-0.42293494,-0.29761755,-0.55795152,1.933665854544672,1.0000000027696188e-08,84.368397,hydroxyl_oxygen,2,4.831418106885556,1.4,960,4,-0.44620716,6.298,2,1.900993081616444,0.950496540808222,31.697329461855478,0.29583333333333334,-0.05552908727435191,7,-0.44427081,6.292,2,1.8980847565089412,0.9490423782544706,21.540790796260943,0.20104166666666667,-0.2727987773963483,-0.44523898500000003,-0.44620716,-0.44427081,0.0019363499999999756,6.295,6.292,6.298,0.006000000000000227,1.8995389190626926,1.8980847565089412,1.900993081616444,0.0029083251075028294,26.619060129058212,21.540790796260943,31.697329461855478,10.156538665594535,0.2484375,0.20104166666666667,0.29583333333333334,0.09479166666666666,-0.1641639323353501,-0.2727987773963483,-0.05552908727435191,0.21726969012199637,9165e25fb36448d3b10afff969bfbb7b81d263f1c069759cce401f67661d793c,740ac33c3c512726ae76a2fa5bffe78697564f36aa9fdd1c671f97f73480473d,ae00977f18f6040f7b87cf21796a4ce947f6672e26451ed6112076055fdb1b73
4000444,0004_000445_cf_e9719bd927de37529e46,commercial_hdo_16,chain_extender,cf_e9719bd927de37529e46,reality_commercial_hdo_16,445,C(CCCO)CCO,success,,,,结果包/e9/0004_000445_cf_e9719bd927de37529e46.tar.gz,6f3e0cb01a5fed08f32c23ac14abad8378943c56f2d362d10d192a28bf607c9c,GFN2-xTB,6.7.1,6.7.1 (edcfbbe),-28.10366545,,,-10.98549164,1.16049748,12.14598912,12.14598912,-0.88643951,0.01374316,0.46969439,2.5500904523570176,1.9999999999881224e-08,84.412034,hydroxyl_oxygen,2,5.986296224537573,1.4,960,4,-0.44127138,6.284,2,1.900199215023946,0.950099607511973,23.772997096391606,0.221875,-0.27396428275736784,7,-0.44759163,6.302,2,1.8953671053072911,0.9476835526536456,33.03665324193388,0.30833333333333335,-0.15566178421852706,-0.444431505,-0.44759163,-0.44127138,0.006320250000000027,6.292999999999999,6.284,6.302,0.017999999999999794,1.8977831601656185,1.8953671053072911,1.900199215023946,0.00483210971665482,28.40482516916274,23.772997096391606,33.03665324193388,9.26365614554227,0.2651041666666667,0.221875,0.30833333333333335,0.08645833333333336,-0.21481303348794745,-0.27396428275736784,-0.15566178421852706,0.11830249853884078,525d9b0fbc83db0e34a7aae113514f803e3427606906f015bfdffa6adb81b409,56fa404ff6294b60222cae84d4a5d250794cbd9cc83323f09365e6a7cfc2b5ad,949308d7cb79a8ffbb7c76946ee85e1b117332e1bf1146cef6282bd9dc7eff52
